lat,lon,time,type
59.926398,30.398845,2018-04-06T19:54:50,foot
59.926359,30.398647,2018-04-06T19:55:00,foot
59.926319,30.398450,2018-04-06T19:55:10,foot
59.926280,30.398252,2018-04-06T19:55:20,foot
59.926240,30.398055,2018-04-06T19:55:30,foot
59.926201,30.397857,2018-04-06T19:55:40,foot
59.926161,30.397659,2018-04-06T19:55:50,foot
59.926122,30.397462,2018-04-06T19:56:00,foot
59.926082,30.397264,2018-04-06T19:56:10,foot
59.926043,30.397067,2018-04-06T19:56:20,foot
59.926003,30.396869,2018-04-06T19:56:30,foot
59.925964,30.396672,2018-04-06T19:56:40,foot
59.925925,30.396474,2018-04-06T19:56:50,foot
59.925885,30.396277,2018-04-06T19:57:00,foot
59.925846,30.396079,2018-04-06T19:57:10,foot
59.925806,30.395881,2018-04-06T19:57:20,foot
59.925767,30.395684,2018-04-06T19:57:30,foot
59.925727,30.395486,2018-04-06T19:57:40,foot
59.925688,30.395289,2018-04-06T19:57:50,foot
59.925648,30.395091,2018-04-06T19:58:00,foot
59.925609,30.394894,2018-04-06T19:58:10,foot
59.925569,30.394696,2018-04-06T19:58:20,foot
59.925530,30.394499,2018-04-06T19:58:30,foot
59.925490,30.394301,2018-04-06T19:58:40,foot
59.925451,30.394104,2018-04-06T19:58:50,foot
59.925411,30.393906,2018-04-06T19:59:00,foot
59.925372,30.393708,2018-04-06T19:59:10,foot
59.925333,30.393511,2018-04-06T19:59:20,foot
59.925293,30.393313,2018-04-06T19:59:30,foot
59.925254,30.393116,2018-04-06T19:59:40,foot
59.925214,30.392918,2018-04-06T19:59:50,foot
59.925175,30.392721,2018-04-06T20:00:00,foot
59.925135,30.392523,2018-04-06T20:00:10,foot
59.925096,30.392326,2018-04-06T20:00:20,foot
59.925056,30.392128,2018-04-06T20:00:30,foot
59.925017,30.391930,2018-04-06T20:00:40,foot
59.924977,30.391733,2018-04-06T20:00:50,foot
59.924938,30.391535,2018-04-06T20:01:00,foot
59.924898,30.391338,2018-04-06T20:01:10,foot
59.924859,30.391140,2018-04-06T20:01:20,foot
59.924820,30.390943,2018-04-06T20:01:30,foot
59.924780,30.390745,2018-04-06T20:01:40,foot
59.924741,30.390548,2018-04-06T20:01:50,foot
59.924701,30.390350,2018-04-06T20:02:00,foot
59.924662,30.390152,2018-04-06T20:02:10,foot
59.924622,30.389955,2018-04-06T20:02:20,foot
59.924583,30.389757,2018-04-06T20:02:30,foot
59.924543,30.389560,2018-04-06T20:02:40,foot
59.924504,30.389362,2018-04-06T20:02:50,foot
59.924464,30.389165,2018-04-06T20:03:00,foot
59.924425,30.388967,2018-04-06T20:03:10,foot
59.924385,30.388770,2018-04-06T20:03:20,foot
59.924346,30.388572,2018-04-06T20:03:30,foot
59.924310,30.388372,2018-04-06T20:03:40,foot
59.924275,30.388172,2018-04-06T20:03:50,foot
59.924239,30.387972,2018-04-06T20:04:00,foot
59.924203,30.387772,2018-04-06T20:04:10,foot
59.924168,30.387572,2018-04-06T20:04:20,foot
59.924132,30.387372,2018-04-06T20:04:30,foot
59.924097,30.387172,2018-04-06T20:04:40,foot
59.924061,30.386972,2018-04-06T20:04:50,foot
59.924025,30.386772,2018-04-06T20:05:00,foot
59.923990,30.386573,2018-04-06T20:05:10,foot
59.923954,30.386373,2018-04-06T20:05:20,foot
59.923918,30.386173,2018-04-06T20:05:30,foot
59.923883,30.385973,2018-04-06T20:05:40,foot
59.923847,30.385773,2018-04-06T20:05:50,foot
59.923812,30.385573,2018-04-06T20:06:00,foot
59.923776,30.385373,2018-04-06T20:06:10,foot
59.923740,30.385173,2018-04-06T20:06:20,foot
59.923705,30.384973,2018-04-06T20:06:30,foot
59.923669,30.384773,2018-04-06T20:06:40,foot
59.923741,30.384583,2018-04-06T20:06:50,foot
59.923814,30.384393,2018-04-06T20:07:00,foot
59.923886,30.384203,2018-04-06T20:07:10,foot
59.923958,30.384013,2018-04-06T20:07:20,foot
59.924031,30.383823,2018-04-06T20:07:30,foot
59.924103,30.383633,2018-04-06T20:07:40,foot
59.924175,30.383443,2018-04-06T20:07:50,foot
59.924247,30.383253,2018-04-06T20:08:00,foot
59.924320,30.383063,2018-04-06T20:08:10,foot
59.924392,30.382873,2018-04-06T20:08:20,foot
59.924464,30.382683,2018-04-06T20:08:30,foot
59.924537,30.382493,2018-04-06T20:08:40,foot
59.924609,30.382303,2018-04-06T20:08:50,foot
59.924681,30.382113,2018-04-06T20:09:00,foot
59.924754,30.381923,2018-04-06T20:09:10,foot
59.924826,30.381733,2018-04-06T20:09:20,foot
59.924898,30.381543,2018-04-06T20:09:30,foot
59.924971,30.381353,2018-04-06T20:09:40,foot
59.925043,30.381163,2018-04-06T20:09:50,foot
59.925115,30.380973,2018-04-06T20:10:00,foot
59.925187,30.380783,2018-04-06T20:10:10,foot
59.925260,30.380594,2018-04-06T20:10:20,foot
59.925332,30.380404,2018-04-06T20:10:30,foot
59.925404,30.380214,2018-04-06T20:10:40,foot
59.925477,30.380024,2018-04-06T20:10:50,foot
59.925549,30.379834,2018-04-06T20:11:00,foot
59.925621,30.379644,2018-04-06T20:11:10,foot
59.925694,30.379454,2018-04-06T20:11:20,foot
59.925766,30.379264,2018-04-06T20:11:30,foot
59.925838,30.379074,2018-04-06T20:11:40,foot
59.925911,30.378884,2018-04-06T20:11:50,foot
59.925983,30.378694,2018-04-06T20:12:00,foot
59.926055,30.378504,2018-04-06T20:12:10,foot
59.926128,30.378314,2018-04-06T20:12:20,foot
59.926200,30.378124,2018-04-06T20:12:30,foot
59.926272,30.377934,2018-04-06T20:12:40,foot
59.926344,30.377744,2018-04-06T20:12:50,foot
59.926417,30.377554,2018-04-06T20:13:00,foot
59.926489,30.377364,2018-04-06T20:13:10,foot
59.926561,30.377174,2018-04-06T20:13:20,foot
59.926634,30.376984,2018-04-06T20:13:30,foot
59.926706,30.376794,2018-04-06T20:13:40,foot
59.926764,30.376600,2018-04-06T20:13:50,foot
59.926822,30.376406,2018-04-06T20:14:00,foot
59.926881,30.376212,2018-04-06T20:14:10,foot
59.926939,30.376018,2018-04-06T20:14:20,foot
59.926997,30.375824,2018-04-06T20:14:30,foot
59.927055,30.375630,2018-04-06T20:14:40,foot
59.927114,30.375436,2018-04-06T20:14:50,foot
59.927172,30.375242,2018-04-06T20:15:00,foot
59.927230,30.375048,2018-04-06T20:15:10,foot
59.927288,30.374854,2018-04-06T20:15:20,foot
59.927347,30.374660,2018-04-06T20:15:30,foot
59.927405,30.374466,2018-04-06T20:15:40,foot
59.927463,30.374272,2018-04-06T20:15:50,foot
59.927521,30.374078,2018-04-06T20:16:00,foot
59.927580,30.373884,2018-04-06T20:16:10,foot
59.927638,30.373690,2018-04-06T20:16:20,foot
59.927696,30.373496,2018-04-06T20:16:30,foot
59.927754,30.373302,2018-04-06T20:16:40,foot
59.927812,30.373108,2018-04-06T20:16:50,foot
59.927871,30.372914,2018-04-06T20:17:00,foot
59.927929,30.372720,2018-04-06T20:17:10,foot
59.927987,30.372526,2018-04-06T20:17:20,foot
59.928045,30.372332,2018-04-06T20:17:30,foot
59.928104,30.372138,2018-04-06T20:17:40,foot
59.928162,30.371944,2018-04-06T20:17:50,foot
59.928220,30.371750,2018-04-06T20:18:00,foot
59.928278,30.371556,2018-04-06T20:18:10,foot
59.928337,30.371362,2018-04-06T20:18:20,foot
59.928395,30.371168,2018-04-06T20:18:30,foot
59.928453,30.370974,2018-04-06T20:18:40,foot
59.928511,30.370780,2018-04-06T20:18:50,foot
59.928570,30.370586,2018-04-06T20:19:00,foot
59.928628,30.370392,2018-04-06T20:19:10,foot
59.928686,30.370198,2018-04-06T20:19:20,foot
59.928744,30.370004,2018-04-06T20:19:30,foot
59.928803,30.369810,2018-04-06T20:19:40,foot
59.928861,30.369617,2018-04-06T20:19:50,foot
59.928919,30.369423,2018-04-06T20:20:00,foot
59.928977,30.369229,2018-04-06T20:20:10,foot
59.929035,30.369035,2018-04-06T20:20:20,foot
59.929094,30.368841,2018-04-06T20:20:30,foot
59.929152,30.368647,2018-04-06T20:20:40,foot
59.929210,30.368453,2018-04-06T20:20:50,foot
59.929268,30.368259,2018-04-06T20:21:00,foot
59.929327,30.368065,2018-04-06T20:21:10,foot
59.929385,30.367871,2018-04-06T20:21:20,foot
59.929443,30.367677,2018-04-06T20:21:30,foot
59.929501,30.367483,2018-04-06T20:21:40,foot
59.929560,30.367289,2018-04-06T20:21:50,foot
59.929618,30.367095,2018-04-06T20:22:00,foot
59.929676,30.366901,2018-04-06T20:22:10,foot
59.929734,30.366707,2018-04-06T20:22:20,foot
59.929793,30.366513,2018-04-06T20:22:30,foot
59.929851,30.366319,2018-04-06T20:22:40,foot
59.929909,30.366125,2018-04-06T20:22:50,foot
59.929967,30.365931,2018-04-06T20:23:00,foot
59.930025,30.365737,2018-04-06T20:23:10,foot
59.930084,30.365543,2018-04-06T20:23:20,foot
59.930142,30.365349,2018-04-06T20:23:30,foot
59.930200,30.365155,2018-04-06T20:23:40,foot
59.930258,30.364961,2018-04-06T20:23:50,foot
59.930317,30.364767,2018-04-06T20:24:00,foot
59.930375,30.364573,2018-04-06T20:24:10,foot
59.930433,30.364379,2018-04-06T20:24:20,foot
59.930491,30.364185,2018-04-06T20:24:30,foot
59.930550,30.363991,2018-04-06T20:24:40,foot
59.930608,30.363797,2018-04-06T20:24:50,foot
59.930666,30.363603,2018-04-06T20:25:00,foot
59.930724,30.363409,2018-04-06T20:25:10,foot
59.930783,30.363215,2018-04-06T20:25:20,foot
59.930841,30.363021,2018-04-06T20:25:30,foot
59.930899,30.362827,2018-04-06T20:25:40,foot
59.930935,30.362605,2018-04-06T20:25:50,foot
59.930972,30.362383,2018-04-06T20:26:00,foot
59.931008,30.362161,2018-04-06T20:26:10,foot
59.931045,30.361940,2018-04-06T20:26:20,foot
59.931081,30.361718,2018-04-06T20:26:30,foot
59.931118,30.361496,2018-04-06T20:26:40,foot
59.931154,30.361274,2018-04-06T20:26:50,foot
59.931368,30.361385,2018-04-06T20:27:00,foot
59.931583,30.361496,2018-04-06T20:27:10,foot
59.931797,30.361606,2018-04-06T20:27:20,foot
59.932011,30.361717,2018-04-06T20:27:30,foot
59.964908,30.297367,2018-04-07T14:51:00,foot
59.964801,30.297193,2018-04-07T14:51:10,foot
59.964693,30.297018,2018-04-07T14:51:20,foot
59.964586,30.296844,2018-04-07T14:51:30,foot
59.964479,30.296670,2018-04-07T14:51:40,foot
59.964371,30.296496,2018-04-07T14:51:50,foot
59.964264,30.296321,2018-04-07T14:52:00,foot
59.964157,30.296147,2018-04-07T14:52:10,foot
59.964049,30.295973,2018-04-07T14:52:20,foot
59.963942,30.295798,2018-04-07T14:52:30,foot
59.963835,30.295624,2018-04-07T14:52:40,foot
59.963727,30.295450,2018-04-07T14:52:50,foot
59.963620,30.295276,2018-04-07T14:53:00,foot
59.963513,30.295101,2018-04-07T14:53:10,foot
59.963405,30.294927,2018-04-07T14:53:20,foot
59.963298,30.294753,2018-04-07T14:53:30,foot
59.963190,30.294579,2018-04-07T14:53:40,foot
59.963083,30.294404,2018-04-07T14:53:50,foot
59.962976,30.294230,2018-04-07T14:54:00,foot
59.962868,30.294056,2018-04-07T14:54:10,foot
59.962761,30.293881,2018-04-07T14:54:20,foot
59.962654,30.293707,2018-04-07T14:54:30,foot
59.962546,30.293533,2018-04-07T14:54:40,foot
59.962439,30.293359,2018-04-07T14:54:50,foot
59.962332,30.293184,2018-04-07T14:55:00,foot
59.962224,30.293010,2018-04-07T14:55:10,foot
59.962117,30.292836,2018-04-07T14:55:20,foot
59.962010,30.292661,2018-04-07T14:55:30,foot
59.961902,30.292487,2018-04-07T14:55:40,foot
59.961795,30.292313,2018-04-07T14:55:50,foot
59.961688,30.292139,2018-04-07T14:56:00,foot
59.961580,30.291964,2018-04-07T14:56:10,foot
59.961473,30.291790,2018-04-07T14:56:20,foot
59.961573,30.291606,2018-04-07T14:56:30,foot
59.961673,30.291422,2018-04-07T14:56:40,foot
59.961773,30.291238,2018-04-07T14:56:50,foot
59.961873,30.291054,2018-04-07T14:57:00,foot
59.961973,30.290870,2018-04-07T14:57:10,foot
59.962073,30.290686,2018-04-07T14:57:20,foot
59.962173,30.290502,2018-04-07T14:57:30,foot
59.962273,30.290318,2018-04-07T14:57:40,foot
59.962373,30.290134,2018-04-07T14:57:50,foot
59.962472,30.289951,2018-04-07T14:58:00,foot
59.962572,30.289767,2018-04-07T14:58:10,foot
59.962672,30.289583,2018-04-07T14:58:20,foot
59.962772,30.289399,2018-04-07T14:58:30,foot
59.962872,30.289215,2018-04-07T14:58:40,foot
59.962972,30.289031,2018-04-07T14:58:50,foot
59.963072,30.288847,2018-04-07T14:59:00,foot
59.963172,30.288663,2018-04-07T14:59:10,foot
59.963272,30.288479,2018-04-07T14:59:20,foot
59.963372,30.288295,2018-04-07T14:59:30,foot
60.008680,30.258000,2018-04-07T07:49:20,metro
60.008480,30.257976,2018-04-07T07:49:30,metro
60.008280,30.257951,2018-04-07T07:49:40,metro
60.008081,30.257927,2018-04-07T07:49:50,metro
60.007881,30.257903,2018-04-07T07:50:00,metro
60.007681,30.257878,2018-04-07T07:50:10,metro
60.007481,30.257854,2018-04-07T07:50:20,metro
60.007281,30.257829,2018-04-07T07:50:30,metro
60.007081,30.257805,2018-04-07T07:50:40,metro
60.006882,30.257781,2018-04-07T07:50:50,metro
60.006682,30.257756,2018-04-07T07:51:00,metro
60.006482,30.257732,2018-04-07T07:51:10,metro
60.006282,30.257708,2018-04-07T07:51:20,metro
60.006082,30.257683,2018-04-07T07:51:30,metro
60.005883,30.257659,2018-04-07T07:51:40,metro
60.005683,30.257634,2018-04-07T07:51:50,metro
60.005483,30.257610,2018-04-07T07:52:00,metro
60.005283,30.257586,2018-04-07T07:52:10,metro
60.005083,30.257561,2018-04-07T07:52:20,metro
60.004884,30.257537,2018-04-07T07:52:30,metro
60.004684,30.257513,2018-04-07T07:52:40,metro
60.004484,30.257488,2018-04-07T07:52:50,metro
60.004284,30.257464,2018-04-07T07:53:00,metro
60.004084,30.257439,2018-04-07T07:53:10,metro
60.003884,30.257415,2018-04-07T07:53:20,metro
60.003685,30.257391,2018-04-07T07:53:30,metro
60.003485,30.257366,2018-04-07T07:53:40,metro
60.003285,30.257342,2018-04-07T07:53:50,metro
60.003085,30.257318,2018-04-07T07:54:00,metro
60.002885,30.257293,2018-04-07T07:54:10,metro
60.002686,30.257269,2018-04-07T07:54:20,metro
60.002486,30.257244,2018-04-07T07:54:30,metro
60.002286,30.257220,2018-04-07T07:54:40,metro
60.002086,30.257196,2018-04-07T07:54:50,metro
60.001886,30.257171,2018-04-07T07:55:00,metro
60.001686,30.257147,2018-04-07T07:55:10,metro
60.001487,30.257123,2018-04-07T07:55:20,metro
60.001287,30.257098,2018-04-07T07:55:30,metro
60.001087,30.257074,2018-04-07T07:55:40,metro
60.000887,30.257050,2018-04-07T07:55:50,metro
60.000687,30.257025,2018-04-07T07:56:00,metro
60.000488,30.257001,2018-04-07T07:56:10,metro
60.000288,30.256976,2018-04-07T07:56:20,metro
60.000088,30.256952,2018-04-07T07:56:30,metro
59.999888,30.256928,2018-04-07T07:56:40,metro
59.999688,30.256903,2018-04-07T07:56:50,metro
59.999489,30.256879,2018-04-07T07:57:00,metro
59.999289,30.256855,2018-04-07T07:57:10,metro
59.999089,30.256830,2018-04-07T07:57:20,metro
59.998889,30.256806,2018-04-07T07:57:30,metro
59.998689,30.256781,2018-04-07T07:57:40,metro
59.998489,30.256757,2018-04-07T07:57:50,metro
59.998290,30.256733,2018-04-07T07:58:00,metro
59.998090,30.256708,2018-04-07T07:58:10,metro
59.997890,30.256684,2018-04-07T07:58:20,metro
59.997690,30.256660,2018-04-07T07:58:30,metro
59.997490,30.256635,2018-04-07T07:58:40,metro
59.997291,30.256611,2018-04-07T07:58:50,metro
59.997091,30.256586,2018-04-07T07:59:00,metro
59.996891,30.256562,2018-04-07T07:59:10,metro
59.996691,30.256538,2018-04-07T07:59:20,metro
59.996491,30.256513,2018-04-07T07:59:30,metro
59.996292,30.256489,2018-04-07T07:59:40,metro
59.996092,30.256465,2018-04-07T07:59:50,metro
59.995892,30.256440,2018-04-07T08:00:00,metro
59.995692,30.256416,2018-04-07T08:00:10,metro
59.995492,30.256392,2018-04-07T08:00:20,metro
59.995292,30.256367,2018-04-07T08:00:30,metro
59.995093,30.256343,2018-04-07T08:00:40,metro
59.994893,30.256318,2018-04-07T08:00:50,metro
59.994693,30.256294,2018-04-07T08:01:00,metro
59.994493,30.256270,2018-04-07T08:01:10,metro
59.994293,30.256245,2018-04-07T08:01:20,metro
59.994094,30.256221,2018-04-07T08:01:30,metro
59.993894,30.256197,2018-04-07T08:01:40,metro
59.993694,30.256172,2018-04-07T08:01:50,metro
59.993494,30.256148,2018-04-07T08:02:00,metro
59.993294,30.256123,2018-04-07T08:02:10,metro
59.993094,30.256099,2018-04-07T08:02:20,metro
59.992895,30.256075,2018-04-07T08:02:30,metro
59.992695,30.256050,2018-04-07T08:02:40,metro
59.992495,30.256026,2018-04-07T08:02:50,metro
59.992295,30.256002,2018-04-07T08:03:00,metro
59.992095,30.255977,2018-04-07T08:03:10,metro
59.991896,30.255953,2018-04-07T08:03:20,metro
59.991696,30.255928,2018-04-07T08:03:30,metro
59.991496,30.255904,2018-04-07T08:03:40,metro
59.991296,30.255880,2018-04-07T08:03:50,metro
59.991096,30.255855,2018-04-07T08:04:00,metro
59.990897,30.255831,2018-04-07T08:04:10,metro
59.990697,30.255807,2018-04-07T08:04:20,metro
59.990497,30.255782,2018-04-07T08:04:30,metro
59.990297,30.255758,2018-04-07T08:04:40,metro
59.990097,30.255733,2018-04-07T08:04:50,metro
59.989897,30.255709,2018-04-07T08:05:00,metro
59.989698,30.255685,2018-04-07T08:05:10,metro
59.989498,30.255660,2018-04-07T08:05:20,metro
59.989298,30.255636,2018-04-07T08:05:30,metro
59.989102,30.255680,2018-04-07T08:05:40,metro
59.988906,30.255724,2018-04-07T08:05:50,metro
59.988709,30.255768,2018-04-07T08:06:00,metro
59.988513,30.255812,2018-04-07T08:06:10,metro
59.988317,30.255856,2018-04-07T08:06:20,metro
59.988121,30.255900,2018-04-07T08:06:30,metro
59.987925,30.255944,2018-04-07T08:06:40,metro
59.987729,30.255988,2018-04-07T08:06:50,metro
59.987532,30.256032,2018-04-07T08:07:00,metro
59.987336,30.256076,2018-04-07T08:07:10,metro
59.987140,30.256120,2018-04-07T08:07:20,metro
59.986944,30.256165,2018-04-07T08:07:30,metro
59.986748,30.256209,2018-04-07T08:07:40,metro
59.986552,30.256253,2018-04-07T08:07:50,metro
59.986355,30.256297,2018-04-07T08:08:00,metro
59.986159,30.256341,2018-04-07T08:08:10,metro
59.985963,30.256385,2018-04-07T08:08:20,metro
59.985767,30.256429,2018-04-07T08:08:30,metro
59.985571,30.256473,2018-04-07T08:08:40,metro
59.985374,30.256517,2018-04-07T08:08:50,metro
59.985178,30.256561,2018-04-07T08:09:00,metro
59.984982,30.256605,2018-04-07T08:09:10,metro
59.984786,30.256649,2018-04-07T08:09:20,metro
59.984590,30.256693,2018-04-07T08:09:30,metro
59.984394,30.256737,2018-04-07T08:09:40,metro
59.984197,30.256781,2018-04-07T08:09:50,metro
59.984001,30.256825,2018-04-07T08:10:00,metro
59.983805,30.256869,2018-04-07T08:10:10,metro
59.983609,30.256913,2018-04-07T08:10:20,metro
59.983413,30.256957,2018-04-07T08:10:30,metro
59.983217,30.257001,2018-04-07T08:10:40,metro
59.983020,30.257045,2018-04-07T08:10:50,metro
59.982824,30.257089,2018-04-07T08:11:00,metro
59.982628,30.257133,2018-04-07T08:11:10,metro
59.982432,30.257178,2018-04-07T08:11:20,metro
59.982236,30.257222,2018-04-07T08:11:30,metro
59.982039,30.257266,2018-04-07T08:11:40,metro
59.981843,30.257310,2018-04-07T08:11:50,metro
59.981647,30.257354,2018-04-07T08:12:00,metro
59.981451,30.257398,2018-04-07T08:12:10,metro
59.981255,30.257442,2018-04-07T08:12:20,metro
59.981059,30.257486,2018-04-07T08:12:30,metro
59.980862,30.257530,2018-04-07T08:12:40,metro
59.980666,30.257574,2018-04-07T08:12:50,metro
59.980470,30.257618,2018-04-07T08:13:00,metro
59.980274,30.257662,2018-04-07T08:13:10,metro
59.980078,30.257706,2018-04-07T08:13:20,metro
59.979882,30.257750,2018-04-07T08:13:30,metro
59.979685,30.257794,2018-04-07T08:13:40,metro
59.979489,30.257838,2018-04-07T08:13:50,metro
59.979293,30.257882,2018-04-07T08:14:00,metro
59.979097,30.257926,2018-04-07T08:14:10,metro
59.978901,30.257970,2018-04-07T08:14:20,metro
59.978705,30.258014,2018-04-07T08:14:30,metro
59.978508,30.258058,2018-04-07T08:14:40,metro
59.978312,30.258102,2018-04-07T08:14:50,metro
59.978116,30.258147,2018-04-07T08:15:00,metro
59.977920,30.258191,2018-04-07T08:15:10,metro
59.977724,30.258235,2018-04-07T08:15:20,metro
59.977527,30.258279,2018-04-07T08:15:30,metro
59.977331,30.258323,2018-04-07T08:15:40,metro
59.977135,30.258367,2018-04-07T08:15:50,metro
59.976939,30.258411,2018-04-07T08:16:00,metro
59.976743,30.258455,2018-04-07T08:16:10,metro
59.976547,30.258499,2018-04-07T08:16:20,metro
59.976350,30.258543,2018-04-07T08:16:30,metro
59.976154,30.258587,2018-04-07T08:16:40,metro
59.975958,30.258631,2018-04-07T08:16:50,metro
59.975762,30.258675,2018-04-07T08:17:00,metro
59.975566,30.258719,2018-04-07T08:17:10,metro
59.975370,30.258763,2018-04-07T08:17:20,metro
59.975173,30.258807,2018-04-07T08:17:30,metro
59.974977,30.258851,2018-04-07T08:17:40,metro
59.974781,30.258895,2018-04-07T08:17:50,metro
59.974585,30.258939,2018-04-07T08:18:00,metro
59.974389,30.258983,2018-04-07T08:18:10,metro
59.974192,30.259027,2018-04-07T08:18:20,metro
59.973996,30.259071,2018-04-07T08:18:30,metro
59.973800,30.259115,2018-04-07T08:18:40,metro
59.973604,30.259160,2018-04-07T08:18:50,metro
59.973408,30.259204,2018-04-07T08:19:00,metro
59.973212,30.259248,2018-04-07T08:19:10,metro
59.973015,30.259292,2018-04-07T08:19:20,metro
59.972819,30.259336,2018-04-07T08:19:30,metro
59.972623,30.259380,2018-04-07T08:19:40,metro
59.972427,30.259424,2018-04-07T08:19:50,metro
59.972231,30.259468,2018-04-07T08:20:00,metro
59.972035,30.259512,2018-04-07T08:20:10,metro
59.971838,30.259556,2018-04-07T08:20:20,metro
59.971642,30.259600,2018-04-07T08:20:30,metro
59.971446,30.259644,2018-04-07T08:20:40,metro
59.971272,30.259767,2018-04-07T08:20:50,metro
59.971098,30.259890,2018-04-07T08:21:00,metro
59.970924,30.260013,2018-04-07T08:21:10,metro
59.970750,30.260136,2018-04-07T08:21:20,metro
59.970576,30.260259,2018-04-07T08:21:30,metro
59.970402,30.260382,2018-04-07T08:21:40,metro
59.970228,30.260505,2018-04-07T08:21:50,metro
59.970054,30.260628,2018-04-07T08:22:00,metro
59.969880,30.260751,2018-04-07T08:22:10,metro
59.969706,30.260874,2018-04-07T08:22:20,metro
59.969532,30.260997,2018-04-07T08:22:30,metro
59.969358,30.261120,2018-04-07T08:22:40,metro
59.969184,30.261243,2018-04-07T08:22:50,metro
59.969010,30.261366,2018-04-07T08:23:00,metro
59.968836,30.261489,2018-04-07T08:23:10,metro
59.968786,30.261683,2018-04-07T08:23:20,metro
